CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C011555,Liberty Utilities Service Corp.,Form 60,2015,Q4,"4/26/2017, 4:22 PM",Migrated,15129
C011434,PPL Services Corporation,Form 60,2015,Q4,"11/15/2016, 2:49 PM",Migrated,15149
R060027,Iberdrola USA Management Corporation                                           ,Form 60,2015,Q4,"7/8/2016, 2:41 PM",Migrated,15152
R060037,"Black Hills Utility Holdings, Inc.                                              ",Form 60,2015,Q4,"5/18/2016, 2:00 PM",Migrated,15151
R060044,Columbia Pipeline Group Service Company,Form 60,2015,Q4,"5/9/2016, 10:15 AM",Migrated,15147
R060014,"Exelon Business Services Company, LLC                                          ",Form 60,2015,Q4,"5/4/2016, 9:21 AM",Migrated,15150
R060024,PHI Service Company                                                            ,Form 60,2015,Q4,"5/2/2016, 3:22 PM",Migrated,15148
C011433,PPL EU Services Corporation,Form 60,2015,Q4,"5/2/2016, 12:03 PM",Migrated,15146
C004283,"Entergy Nuclear Operations, Inc.",Form 60,2015,Q4,"5/2/2016, 10:29 AM",Migrated,15140
R060006,"Entergy Enterprises, Inc.                                                      ",Form 60,2015,Q4,"5/2/2016, 10:24 AM",Migrated,15145
R060008,"Entergy Nuclear Operations, Inc.                                               ",Form 60,2015,Q4,"5/2/2016, 10:24 AM",Migrated,15144
R060005,"Entergy Operations, Inc.                                                       ",Form 60,2015,Q4,"5/2/2016, 10:23 AM",Migrated,15143
R060007,"Entergy Services, Inc.                                                          ",Form 60,2015,Q4,"5/2/2016, 10:22 AM",Migrated,15142
R060034,PNMR Services Company                                                           ,Form 60,2015,Q4,"5/2/2016, 8:49 AM",Migrated,15141
R060026,"Black Hills Service Company, LLC                                               ",Form 60,2015,Q4,"5/2/2016, 7:55 AM",Migrated,15139
R060019,"Southern Company Services, Inc.                                                ",Form 60,2015,Q4,"4/29/2016, 4:02 PM",Migrated,15138
R060038,"CenterPoint Energy Service Company, LLC                                        ",Form 60,2015,Q4,"4/29/2016, 2:21 PM",Migrated,15136
R060002,Xcel Energy Services Inc.                                                      ,Form 60,2015,Q4,"4/29/2016, 1:38 PM",Migrated,15137
C011507,Liberty Energy Utilities (New Hampshire) Corp.,Form 60,2015,Q4,"4/29/2016, 12:59 PM",Migrated,15135
C011554,Liberty Utilities (Canada) Corp.,Form 60,2015,Q4,"4/29/2016, 11:54 AM",Migrated,15134
R060013,"Dominion Resources Services, Inc.                                              ",Form 60,2015,Q4,"4/28/2016, 4:36 PM",Migrated,15130
R060021,"Alliant Energy Corporate Services, Inc.                                        ",Form 60,2015,Q4,"4/28/2016, 4:03 PM",Migrated,15132
C000690,"Alliant Energy Corporate Services, Inc.",Form 60,2015,Q4,"4/28/2016, 3:50 PM",Migrated,15131
C011553,Algonquin Power & Utilities Corp.,Form 60,2015,Q4,"4/28/2016, 2:58 PM",Migrated,15133
R060033,National Grid USA Service Company Inc.                                         ,Form 60,2015,Q4,"4/28/2016, 10:11 AM",Migrated,15128
R060017,"National Grid Engineering & Survey, Inc.                                       ",Form 60,2015,Q4,"4/28/2016, 10:08 AM",Migrated,15123
C011210,"AES US Services, LLC",Form 60,2015,Q4,"4/28/2016, 8:24 AM",Migrated,15125
R060029,American Electric Power Service Corporation                                    ,Form 60,2015,Q4,"4/28/2016, 8:16 AM",Migrated,15124
C011106,WEC Business Services LLC,Form 60,2015,Q4,"4/28/2016, 8:11 AM",Migrated,15127
R060010,"Southern Nuclear Operating Company, Inc.                                       ",Form 60,2015,Q4,"4/28/2016, 7:45 AM",Migrated,15126
C002146,"Entergy Services, LLC",Form 60,2015,Q4,"4/27/2016, 4:32 PM",Migrated,15122
C004556,Eversource Energy Service Company (as agent),Form 60,2015,Q4,"4/27/2016, 4:30 PM",Migrated,15121
R060009,"SCANA Services, Inc.                                                           ",Form 60,2015,Q4,"4/27/2016, 11:03 AM",Migrated,15120
R060022,"Duke Energy Business Services, LLC                                             ",Form 60,2015,Q4,"4/27/2016, 9:51 AM",Migrated,15119
R060011,"Progress Energy Service Company, LLC                                           ",Form 60,2015,Q4,"4/27/2016, 9:49 AM",Migrated,15118
R060047,"TECO Services, Inc.",Form 60,2015,Q4,"4/22/2016, 3:59 PM",Migrated,15117
C011363,LG&E and KU Services Company,Form 60,2015,Q4,"4/21/2016, 9:54 AM",Migrated,15116
R060020,NiSource Corporate Services Company                                            ,Form 60,2015,Q4,"4/7/2016, 1:24 PM",Migrated,15114
R060032,Great Plains Energy Services Incorporated                                      ,Form 60,2015,Q4,"4/7/2016, 1:19 PM",Migrated,15115
R060030,Unitil Service Corporation                                                     ,Form 60,2015,Q4,"3/30/2016, 10:48 AM",Migrated,15113
