CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C011553,Algonquin Power & Utilities Corp.,Form 60,2023,Q4,"6/28/2024, 3:32 PM",Accepted,182271
C011554,Liberty Utilities (Canada) Corp.,Form 60,2023,Q4,"6/28/2024, 3:17 PM",Accepted,182270
C011555,Liberty Utilities Service Corp.,Form 60,2023,Q4,"6/28/2024, 3:03 PM",Accepted,182269
C011492,NiSource Corporate Services Company,Form 60,2023,Q4,"5/1/2024, 6:12 PM",Accepted,169965
C011210,"AES US Services, LLC",Form 60,2023,Q4,"5/1/2024, 5:33 PM",Accepted,169961
C011360,National Grid Service Company Inc.,Form 60,2023,Q4,"5/1/2024, 4:24 PM",Accepted,169953
C011495,Columbia Pipeline Group Services LLC,Form 60,2023,Q4,"5/1/2024, 4:19 PM",Accepted,169950
C011570,"Onward Energy Management, LLC",Form 60,2023,Q4,"5/1/2024, 4:13 PM",Accepted,169948
C011498,"CenterPoint Energy Service Company, LLC",Form 60,2023,Q4,"5/1/2024, 2:31 PM",Accepted,169941
C011361,"National Grid Engineering & Survey, Inc.",Form 60,2023,Q4,"5/1/2024, 2:13 PM",Accepted,169939
C011379,Avangrid Service Company,Form 60,2023,Q4,"5/1/2024, 12:29 PM",Accepted,169936
C011267,Ameren Services Company,Form 60,2023,Q4,"5/1/2024, 11:59 AM",Accepted,169933
C004556,Eversource Energy Service Company (as agent),Form 60,2023,Q4,"5/1/2024, 11:41 AM",Accepted,169931
C011210,"AES US Services, LLC",Form 60,2023,Q4,"5/1/2024, 10:16 AM",Accepted,169929
C011112,ATC Management Inc.,Form 60,2023,Q4,"5/1/2024, 9:49 AM",Accepted,169925
C011430,Duke Energy Business Services LLC,Form 60,2023,Q4,"5/1/2024, 9:03 AM",Accepted,169922
C011466,FirstEnergy Service Company,Form 60,2023,Q4,"4/30/2024, 4:26 PM",Accepted,169914
C011442,Sempra Services Corporation,Form 60,2023,Q4,"4/29/2024, 5:47 PM",Accepted,169883
C011489,"Southern Nuclear Operating Company, Inc.",Form 60,2023,Q4,"4/29/2024, 4:22 PM",Accepted,169880
C011490,"Southern Company Services, Inc.",Form 60,2023,Q4,"4/29/2024, 4:12 PM",Accepted,169878
C010606,"Evergy, Incorporated",Form 60,2023,Q4,"4/29/2024, 2:35 PM",Accepted,169872
C011457,PHI Service Company,Form 60,2023,Q4,"4/29/2024, 11:15 AM",Accepted,169865
C011507,Liberty Energy Utilities (New Hampshire) Corp.,Form 60,2023,Q4,"4/26/2024, 4:29 PM",Accepted,169848
C011363,LG&E and KU Services Company,Form 60,2023,Q4,"4/26/2024, 2:02 PM",Accepted,169846
C011434,PPL Services Corporation,Form 60,2023,Q4,"4/26/2024, 1:58 PM",Accepted,169844
C002146,"Entergy Services, LLC",Form 60,2023,Q4,"4/26/2024, 12:11 PM",Accepted,169838
C011368,"Entergy Operations, Inc.",Form 60,2023,Q4,"4/26/2024, 12:00 PM",Accepted,169835
C004283,"Entergy Nuclear Operations, Inc.",Form 60,2023,Q4,"4/26/2024, 11:42 AM",Accepted,169833
C011369,"Entergy Enterprises, Inc.",Form 60,2023,Q4,"4/26/2024, 11:31 AM",Accepted,169832
C000690,"Alliant Energy Corporate Services, Inc.",Form 60,2023,Q4,"4/26/2024, 9:10 AM",Accepted,169828
C011456,"Exelon Business Services Company, LLC",Form 60,2023,Q4,"4/25/2024, 2:41 PM",Accepted,169813
C000140,American Electric Power Service Corporation,Form 60,2023,Q4,"4/25/2024, 11:43 AM",Accepted,169807
C011106,WEC Business Services LLC,Form 60,2023,Q4,"4/24/2024, 9:48 AM",Accepted,169792
C011022,"Black Hills Service Company, LLC",Form 60,2023,Q4,"4/23/2024, 4:06 PM",Accepted,169778
C001218,Public Service Company of New Mexico,Form 60,2023,Q4,"4/22/2024, 2:25 PM",Accepted,169744
C011212,"Dominion Energy Services, Inc.",Form 60,2023,Q4,"4/19/2024, 9:06 AM",Accepted,169607
C011476,Xcel Energy Services Inc.,Form 60,2023,Q4,"4/4/2024, 6:05 PM",Accepted,147941
C011408,Unitil Service Corp,Form 60,2023,Q4,"4/2/2024, 11:35 AM",Accepted,147810
