CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C001132,Portland General Electric Company,Form 714,2015,Q4,"7/12/2018, 4:33 PM",Migrated,25995
R714249,Sierra Pacific Resources,Form 714,2015,Q4,"6/7/2017, 7:05 AM",Migrated,25930
C001610,Nevada Power Company,Form 714,2015,Q4,"6/2/2017, 3:32 PM",Migrated,25929
R714153,"Duke Energy Control Area Services, LLC (Arlington Valley WECC AZ)",Form 714,2015,Q4,"4/4/2017, 11:01 AM",Migrated,25944
C000709,Griffith Energy (GRIF),Form 714,2015,Q4,"4/3/2017, 4:33 PM",Migrated,25948
C000071,Public Service Company of Colorado,Form 714,2015,Q4,"12/9/2016, 9:59 AM",Migrated,25935
C000114,Southwest Power Pool (SPP),Form 714,2015,Q4,"8/23/2016, 10:13 AM",Migrated,25984
C011552,PUD No. 1 of Douglas County,Form 714,2015,Q4,"8/19/2016, 3:50 PM",Migrated,25985
C003529,"Seminole Electric Cooperative, Inc",Form 714,2015,Q4,"8/16/2016, 2:41 PM",Migrated,25921
C000030,"PJM Interconnection, L.L.C.",Form 714,2015,Q4,"8/15/2016, 11:03 AM",Migrated,25965
C000028,ISO New England Inc.,Form 714,2015,Q4,"8/12/2016, 11:28 AM",Migrated,25981
C003661,Louisville Gas and Electric Company and Kentucky Utilities Company,Form 714,2015,Q4,"8/10/2016, 2:27 PM",Migrated,25956
C001183,California Independent System Operator Corporation,Form 714,2015,Q4,"8/3/2016, 11:24 AM",Migrated,25963
C002447,"Buckeye Power, Inc.",Form 714,2015,Q4,"7/29/2016, 2:00 PM",Migrated,25999
C000290,"Duke Energy Carolinas, LLC",Form 714,2015,Q4,"7/14/2016, 1:47 PM",Migrated,25998
C000618,New York State Electric & Gas Corporation,Form 714,2015,Q4,"6/29/2016, 2:49 PM",Migrated,25997
C000617,Rochester Gas and Electric Corporation,Form 714,2015,Q4,"6/29/2016, 2:44 PM",Migrated,25996
R714234,Progress Energy (Florida Power Corp.),Form 714,2015,Q4,"6/15/2016, 6:55 AM",Migrated,25972
C011347,Lakeland Electric,Form 714,2015,Q4,"6/9/2016, 10:19 AM",Migrated,25993
C004519,Imperial Irrigation District,Form 714,2015,Q4,"6/9/2016, 7:51 AM",Migrated,25994
C011100,"Chugach Electric Association, Inc.",Form 714,2015,Q4,"6/8/2016, 1:46 PM",Migrated,25992
C011373,Florida Municipal Power Pool,Form 714,2015,Q4,"6/7/2016, 2:02 PM",Migrated,25991
C011374,City of St. Cloud,Form 714,2015,Q4,"6/7/2016, 1:59 PM",Migrated,25990
C002422,Orlando Utilities Commission,Form 714,2015,Q4,"6/7/2016, 10:43 AM",Migrated,25989
R714150,"Dayton Power & Light Company, The",Form 714,2015,Q4,"6/2/2016, 4:55 PM",Migrated,25987
C001184,Tucson Electric Power Company,Form 714,2015,Q4,"6/2/2016, 3:12 PM",Migrated,25988
C011510,Los Angeles Department of Water and Power,Form 714,2015,Q4,"6/2/2016, 11:41 AM",Migrated,25986
C001556,Southern Power Company,Form 714,2015,Q4,"6/1/2016, 2:57 PM",Migrated,25983
C001555,Mississippi Power Company,Form 714,2015,Q4,"6/1/2016, 2:55 PM",Migrated,25982
C001554,Gulf Power Company,Form 714,2015,Q4,"6/1/2016, 2:52 PM",Migrated,25980
C001553,Georgia Power Company,Form 714,2015,Q4,"6/1/2016, 2:49 PM",Migrated,25979
C001552,ALABAMA POWER COMPANY,Form 714,2015,Q4,"6/1/2016, 2:47 PM",Migrated,25978
R714253,Southern Company,Form 714,2015,Q4,"6/1/2016, 2:46 PM",Migrated,25977
C011518,Gainesville Regional Utilities,Form 714,2015,Q4,"6/1/2016, 2:27 PM",Migrated,25973
C000622,Ohio Valley Electric Corporation,Form 714,2015,Q4,"6/1/2016, 1:49 PM",Migrated,25971
C001030,Florida Power & Light Company,Form 714,2015,Q4,"6/1/2016, 12:49 PM",Migrated,25969
R714307,PacifiCorp - Part II Sch 2 (East & West combined),Form 714,2015,Q4,"6/1/2016, 12:35 PM",Migrated,25976
R714228,PacifiCorp - East,Form 714,2015,Q4,"6/1/2016, 12:34 PM",Migrated,25975
R714229,PacifiCorp - West,Form 714,2015,Q4,"6/1/2016, 12:29 PM",Migrated,25974
C011428,City of Homestead,Form 714,2015,Q4,"6/1/2016, 11:37 AM",Migrated,25968
C011400,Colorado Springs Utilities,Form 714,2015,Q4,"6/1/2016, 9:36 AM",Migrated,25967
R714112,Anchorage Municipal Light & Power,Form 714,2015,Q4,"6/1/2016, 9:33 AM",Migrated,25970
C011446,Oklahoma Municipal Power Authority,Form 714,2015,Q4,"6/1/2016, 9:02 AM",Migrated,25966
C000116,Tampa Electric Company,Form 714,2015,Q4,"5/31/2016, 5:27 PM",Migrated,25964
C001188,"Wolverine Power Supply Cooperative, Inc.",Form 714,2015,Q4,"5/31/2016, 4:02 PM",Migrated,25959
C000350,Southwestern Power Administration,Form 714,2015,Q4,"5/31/2016, 3:57 PM",Migrated,25962
C004480,Tennessee Valley Authority,Form 714,2015,Q4,"5/31/2016, 3:29 PM",Migrated,25957
R714275,Western Area Power Administration - Upper Missouri West (Upper Great Plains Regi,Form 714,2015,Q4,"5/31/2016, 3:14 PM",Migrated,25961
C003749,Florida Municipal Power Agency,Form 714,2015,Q4,"5/31/2016, 2:49 PM",Migrated,25955
C000241,"Dominion Energy South Carolina, Inc.",Form 714,2015,Q4,"5/31/2016, 1:23 PM",Migrated,25951
R714274,Western Area Power Administration - Lower Colorado control area (Desert Southwe,Form 714,2015,Q4,"5/31/2016, 1:06 PM",Migrated,25960
C001436,Arizona Public Service Company,Form 714,2015,Q4,"5/31/2016, 12:39 PM",Migrated,25958
C011508,Metropolitan Water District of Southern California,Form 714,2015,Q4,"5/31/2016, 11:36 AM",Migrated,25954
C011405,"City of Tacoma, Dept. of Public Utilities",Form 714,2015,Q4,"5/31/2016, 11:22 AM",Migrated,25953
C002087,New Harquahala Generating Station,Form 714,2015,Q4,"5/31/2016, 11:15 AM",Migrated,25947
C002869,"BHE Wind Watch, LLC",Form 714,2015,Q4,"5/31/2016, 11:12 AM",Migrated,25946
R714154,"Duke Energy Control Area Services, LLC (Gila River Maricopa Arizona)",Form 714,2015,Q4,"5/31/2016, 11:03 AM",Migrated,25945
