CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
R060019,"Southern Company Services, Inc.                                                ",Form 60,2011,Q4,"6/21/2013, 8:45 AM",Migrated,14983
R060010,"Southern Nuclear Operating Company, Inc.                                       ",Form 60,2011,Q4,"6/21/2013, 7:42 AM",Migrated,14972
R060030,Unitil Service Corporation                                                     ,Form 60,2011,Q4,"3/28/2013, 4:27 PM",Migrated,14963
R060021,"Alliant Energy Corporate Services, Inc.                                        ",Form 60,2011,Q4,"3/7/2013, 2:29 PM",Migrated,14973
R060033,National Grid USA Service Company Inc.                                         ,Form 60,2011,Q4,"7/20/2012, 12:19 PM",Migrated,14997
R060013,"Dominion Resources Services, Inc.                                              ",Form 60,2011,Q4,"5/8/2012, 3:45 PM",Migrated,14996
R060037,"Black Hills Utility Holdings, Inc.                                              ",Form 60,2011,Q4,"5/1/2012, 4:45 PM",Migrated,14995
R060024,PHI Service Company                                                            ,Form 60,2011,Q4,"5/1/2012, 4:30 PM",Migrated,14994
R060029,American Electric Power Service Corporation                                    ,Form 60,2011,Q4,"5/1/2012, 2:55 PM",Migrated,14993
R060022,"Duke Energy Business Services, LLC                                             ",Form 60,2011,Q4,"5/1/2012, 2:32 PM",Migrated,14992
R060038,"CenterPoint Energy Service Company, LLC                                        ",Form 60,2011,Q4,"5/1/2012, 12:53 PM",Migrated,14991
R060027,Iberdrola USA Management Corporation                                           ,Form 60,2011,Q4,"5/1/2012, 12:37 PM",Migrated,14990
C004283,"Entergy Nuclear Operations, Inc.",Form 60,2011,Q4,"4/30/2012, 5:50 PM",Migrated,14989
C011363,LG&E and KU Services Company,Form 60,2011,Q4,"4/30/2012, 4:58 PM",Migrated,14988
R060020,NiSource Corporate Services Company                                            ,Form 60,2011,Q4,"4/30/2012, 3:57 PM",Migrated,14985
C011434,PPL Services Corporation,Form 60,2011,Q4,"4/30/2012, 3:45 PM",Migrated,14984
R060014,"Exelon Business Services Company, LLC                                          ",Form 60,2011,Q4,"4/30/2012, 3:07 PM",Migrated,14986
C004556,Eversource Energy Service Company (as agent),Form 60,2011,Q4,"4/30/2012, 2:52 PM",Migrated,14978
R060016,National Grid Utility Services LLC                                             ,Form 60,2011,Q4,"4/30/2012, 2:37 PM",Migrated,14977
R060017,"National Grid Engineering & Survey, Inc.                                       ",Form 60,2011,Q4,"4/30/2012, 2:36 PM",Migrated,14976
R060015,National Grid Corporate Services LLC                                           ,Form 60,2011,Q4,"4/30/2012, 2:35 PM",Migrated,14975
R060026,"Black Hills Service Company, LLC                                               ",Form 60,2011,Q4,"4/30/2012, 2:32 PM",Migrated,14987
C002146,"Entergy Services, LLC",Form 60,2011,Q4,"4/30/2012, 2:27 PM",Migrated,14974
R060005,"Entergy Operations, Inc.                                                       ",Form 60,2011,Q4,"4/30/2012, 2:17 PM",Migrated,14982
R060008,"Entergy Nuclear Operations, Inc.                                               ",Form 60,2011,Q4,"4/30/2012, 2:16 PM",Migrated,14981
R060006,"Entergy Enterprises, Inc.                                                      ",Form 60,2011,Q4,"4/30/2012, 2:15 PM",Migrated,14980
R060007,"Entergy Services, Inc.                                                          ",Form 60,2011,Q4,"4/30/2012, 2:14 PM",Migrated,14979
C000690,"Alliant Energy Corporate Services, Inc.",Form 60,2011,Q4,"4/30/2012, 10:56 AM",Migrated,14971
R060034,PNMR Services Company                                                           ,Form 60,2011,Q4,"4/30/2012, 9:36 AM",Migrated,14970
C011106,WEC Business Services LLC,Form 60,2011,Q4,"4/30/2012, 7:48 AM",Migrated,14969
R060032,Great Plains Energy Services Incorporated                                      ,Form 60,2011,Q4,"4/27/2012, 3:50 PM",Migrated,14968
R060035,NiSource Gas Transmission and Storage Co.                                      ,Form 60,2011,Q4,"4/26/2012, 4:55 PM",Migrated,14967
R060009,"SCANA Services, Inc.                                                           ",Form 60,2011,Q4,"4/26/2012, 11:03 AM",Migrated,14966
R060011,"Progress Energy Service Company, LLC                                           ",Form 60,2011,Q4,"4/25/2012, 9:44 AM",Migrated,14964
R060002,Xcel Energy Services Inc.                                                      ,Form 60,2011,Q4,"4/25/2012, 8:50 AM",Migrated,14965
