CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
R001087,EL Investment Company,Form 1,2013,Q4,"5/5/2020, 4:29 PM",Migrated,41792
C000776,"Entergy Arkansas, LLC",Form 1,2013,Q4,"5/5/2020, 1:30 PM",Migrated,41789
C001454,"Cheyenne Light, Fuel and Power Company",Form 1,2013,Q4,"10/25/2019, 11:52 AM",Migrated,41761
C001696,"Black Hills Colorado Electric, LLC",Form 1,2013,Q4,"10/25/2019, 10:55 AM",Migrated,41760
C001130,The Empire District Electric Company,Form 1,2013,Q4,"8/27/2019, 3:52 PM",Migrated,41763
C000685,San Diego Gas & Electric,Form 1,2013,Q4,"10/26/2018, 2:30 PM",Migrated,41816
C000553,Louisville Gas and Electric Company,Form 1,2013,Q4,"6/29/2017, 11:38 AM",Migrated,41653
C000555,Kentucky Utilities Company,Form 1,2013,Q4,"6/29/2017, 11:36 AM",Migrated,41652
C000191,Consumers Energy Company,Form 1,2013,Q4,"11/15/2016, 12:44 PM",Migrated,41739
C001306,Niagara Mohawk Power Corporation,Form 1,2013,Q4,"6/14/2016, 2:26 PM",Migrated,42249
C002089,UGI Utilities Inc.,Form 1,2013,Q4,"5/13/2016, 3:32 PM",Migrated,41645
C000120,Versant Power,Form 1,2013,Q4,"4/20/2016, 8:25 AM",Migrated,41819
C001464,Potomac Electric Power Company,Form 1,2013,Q4,"11/10/2015, 6:06 PM",Migrated,41821
C001309,The Narragansett Electric Company,Form 1,2013,Q4,"11/3/2015, 2:07 PM",Migrated,42243
C000388,PACIFIC GAS AND ELECTRIC COMPANY,Form 1,2013,Q4,"10/30/2015, 11:35 AM",Migrated,41648
C001308,Massachusetts Electric Company,Form 1,2013,Q4,"10/29/2015, 5:21 PM",Migrated,42253
C000615,Central Maine Power Company,Form 1,2013,Q4,"8/27/2015, 3:18 PM",Migrated,41663
C001188,"Wolverine Power Supply Cooperative, Inc.",Form 1,2013,Q4,"11/24/2014, 1:11 PM",Migrated,41735
C001654,New England Electric Transmission Corporation,Form 1,2013,Q4,"11/19/2014, 8:07 PM",Migrated,42294
C000536,Public Service Company of Oklahoma,Form 1,2013,Q4,"11/19/2014, 1:39 PM",Migrated,41707
C001655,New England Hydro Transmission Corporation,Form 1,2013,Q4,"11/6/2014, 9:16 PM",Migrated,42276
C000447,Cleco Power LLC,Form 1,2013,Q4,"10/1/2014, 11:50 AM",Migrated,41686
C001322,National Grid Generation LLC,Form 1,2013,Q4,"9/30/2014, 8:10 PM",Migrated,42244
C001305,New England Power Company,Form 1,2013,Q4,"9/10/2014, 12:34 AM",Migrated,42237
C001656,New England Hydro Transmission Electric Company,Form 1,2013,Q4,"8/27/2014, 8:18 PM",Migrated,42174
C000501,Upper Peninsula Power Company,Form 1,2013,Q4,"8/26/2014, 11:38 AM",Migrated,41814
C001555,Mississippi Power Company,Form 1,2013,Q4,"8/12/2014, 2:02 PM",Migrated,41725
C001316,Wisconsin Electric Power Company,Form 1,2013,Q4,"7/3/2014, 1:34 PM",Migrated,41767
C003203,Smoky Mountain Transmission LLC,Form 1,2013,Q4,"6/17/2014, 4:39 PM",Migrated,42033
C010602,Catalyst Old River Hydroelectric Limited Partnership,Form 1,2013,Q4,"6/13/2014, 4:01 PM",Migrated,42032
C001436,Arizona Public Service Company,Form 1,2013,Q4,"6/6/2014, 3:49 PM",Migrated,41724
C001298,"Golden Spread Electric Cooperative, Inc.",Form 1,2013,Q4,"6/6/2014, 2:44 PM",Migrated,42029
C002854,Citizens Sunrise Transmission LLC,Form 1,2013,Q4,"5/22/2014, 11:14 AM",Migrated,41848
C011304,Indiana-Kentucky Electric Corporation,Form 1,2013,Q4,"5/22/2014, 9:02 AM",Migrated,41847
C001307,Liberty Utilities (Granite State Electric) Corp.,Form 1,2013,Q4,"5/19/2014, 8:51 AM",Migrated,41832
R001167,"Superior Water, Light and Power Company",Form 1,2013,Q4,"5/16/2014, 4:18 PM",Migrated,41811
C000622,Ohio Valley Electric Corporation,Form 1,2013,Q4,"5/15/2014, 2:08 PM",Migrated,41846
C003483,Maine Yankee Atomic Power Company,Form 1,2013,Q4,"5/14/2014, 9:56 AM",Migrated,41841
C002116,Yankee Atomic Electric Company,Form 1,2013,Q4,"5/13/2014, 3:46 PM",Migrated,41842
C002115,Connecticut Yankee Atomic Power Company,Form 1,2013,Q4,"5/13/2014, 3:32 PM",Migrated,41839
C000616,"Maine Electric Power Company, Inc.",Form 1,2013,Q4,"5/13/2014, 10:56 AM",Migrated,41840
C000289,"Duke Energy Indiana, LLC",Form 1,2013,Q4,"4/29/2014, 10:36 AM",Migrated,41736
C000533,Kentucky Power Company,Form 1,2013,Q4,"4/23/2014, 1:06 PM",Migrated,41704
C001609,Sierra Pacific Power Company,Form 1,2013,Q4,"4/21/2014, 2:30 PM",Migrated,41825
C001030,Florida Power & Light Company,Form 1,2013,Q4,"4/18/2014, 4:55 PM",Migrated,41830
C001466,Atlantic City Electric Company,Form 1,2013,Q4,"4/18/2014, 4:21 PM",Migrated,41826
C001465,Delmarva Power & Light Company,Form 1,2013,Q4,"4/18/2014, 4:05 PM",Migrated,41822
C000771,"Southwest Power Pool, Inc.",Form 1,2013,Q4,"4/18/2014, 4:03 PM",Migrated,41831
C001559,SOUTHERN ELECTRIC GENERATING COMPANY,Form 1,2013,Q4,"4/18/2014, 3:21 PM",Migrated,41827
C001552,ALABAMA POWER COMPANY,Form 1,2013,Q4,"4/18/2014, 3:16 PM",Migrated,41824
C000617,Rochester Gas and Electric Corporation,Form 1,2013,Q4,"4/18/2014, 3:11 PM",Migrated,41818
C000618,New York State Electric & Gas Corporation,Form 1,2013,Q4,"4/18/2014, 3:10 PM",Migrated,41817
C003713,"New Hampshire Transmission, LLC",Form 1,2013,Q4,"4/18/2014, 3:03 PM",Migrated,41815
C001315,Indianapolis Power & Light Company,Form 1,2013,Q4,"4/18/2014, 2:40 PM",Migrated,41812
C001009,"Southern Indiana Gas and Electric Company, Inc.",Form 1,2013,Q4,"4/18/2014, 2:23 PM",Migrated,41820
C000500,Wisconsin Public Service Corporation,Form 1,2013,Q4,"4/18/2014, 1:44 PM",Migrated,41813
C001184,Tucson Electric Power Company,Form 1,2013,Q4,"4/18/2014, 1:32 PM",Migrated,41829
C001187,"UNS Electric, Inc.",Form 1,2013,Q4,"4/18/2014, 1:29 PM",Migrated,41828
C001607,The United Illuminating Company,Form 1,2013,Q4,"4/18/2014, 1:24 PM",Migrated,41810
C001610,Nevada Power Company,Form 1,2013,Q4,"4/18/2014, 1:13 PM",Migrated,41823
C001673,"ALLETE, Inc.",Form 1,2013,Q4,"4/18/2014, 11:51 AM",Migrated,41809
C000620,Idaho Power Company,Form 1,2013,Q4,"4/18/2014, 10:59 AM",Migrated,41733
C001643,Maine Public Service Company,Form 1,2013,Q4,"4/18/2014, 9:48 AM",Migrated,41806
