CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C000852,"System Energy Resources, Inc.",Form 1,2018,Q4,"12/15/2023, 1:07 PM",Accepted,146773
C000852,"System Energy Resources, Inc.",Form 1,2018,Q4,"10/26/2023, 1:56 PM",Accepted,135252
C005067,GridLiance High Plains LLC,Form 1,2018,Q4,"6/16/2023, 6:24 PM",Accepted,112884
C010654,Test eForms Gas,Form 1,2018,Q4,"12/3/2021, 1:43 PM",Accepted,74774
C000620,Idaho Power Company,Form 1,2018,Q4,"1/28/2021, 12:02 PM",Migrated,45832
C000772,"Evergy Kansas Central, Inc.",Form 1,2018,Q4,"7/8/2020, 9:09 PM",Migrated,45827
C001307,Liberty Utilities (Granite State Electric) Corp.,Form 1,2018,Q4,"4/29/2020, 1:53 PM",Migrated,45824
C001421,"Black Hills Power, Inc.",Form 1,2018,Q4,"10/29/2019, 3:51 PM",Migrated,45822
C001454,"Cheyenne Light, Fuel and Power Company",Form 1,2018,Q4,"10/28/2019, 5:25 PM",Migrated,45817
C001696,"Black Hills Colorado Electric, LLC",Form 1,2018,Q4,"10/25/2019, 12:05 PM",Migrated,45818
C004044,"Evergy Kansas South, Inc.",Form 1,2018,Q4,"10/2/2019, 3:17 PM",Migrated,45825
C001316,Wisconsin Electric Power Company,Form 1,2018,Q4,"9/25/2019, 11:56 AM",Migrated,45791
C001346,Duquesne Light Company,Form 1,2018,Q4,"8/29/2019, 8:23 AM",Migrated,45775
C000945,Liberty Utilities (CalPeco Electric) LLC,Form 1,2018,Q4,"6/19/2019, 11:35 AM",Migrated,46034
C000171,"Puget Sound Energy, Inc.",Form 1,2018,Q4,"6/14/2019, 11:34 AM",Migrated,45761
C000290,"Duke Energy Carolinas, LLC",Form 1,2018,Q4,"5/30/2019, 11:56 AM",Migrated,45721
C000501,Upper Peninsula Power Company,Form 1,2018,Q4,"5/19/2019, 8:46 PM",Migrated,45849
C011644,Pioneer Power and Light Company,Form 1,2018,Q4,"5/18/2019, 10:01 AM",Migrated,45854
C001298,"Golden Spread Electric Cooperative, Inc.",Form 1,2018,Q4,"5/17/2019, 2:55 PM",Migrated,45820
C001252,Vermont Transco LLC,Form 1,2018,Q4,"5/16/2019, 11:20 AM",Migrated,45719
C000120,Versant Power,Form 1,2018,Q4,"5/16/2019, 10:58 AM",Migrated,45847
C002115,Connecticut Yankee Atomic Power Company,Form 1,2018,Q4,"5/14/2019, 10:28 AM",Migrated,45842
C001130,The Empire District Electric Company,Form 1,2018,Q4,"5/13/2019, 3:44 PM",Migrated,45800
C003483,Maine Yankee Atomic Power Company,Form 1,2018,Q4,"5/13/2019, 8:45 AM",Migrated,45841
C002116,Yankee Atomic Electric Company,Form 1,2018,Q4,"5/13/2019, 8:02 AM",Migrated,45840
C000045,"Wabash Valley Power Association, Inc.",Form 1,2018,Q4,"5/8/2019, 5:05 PM",Migrated,45798
C011318,Northwestern Wisconsin Electric Company,Form 1,2018,Q4,"5/3/2019, 11:09 AM",Migrated,45689
C000616,"Maine Electric Power Company, Inc.",Form 1,2018,Q4,"5/1/2019, 2:40 PM",Migrated,45835
C000771,"Southwest Power Pool, Inc.",Form 1,2018,Q4,"5/1/2019, 1:07 PM",Migrated,45784
C003713,"New Hampshire Transmission, LLC",Form 1,2018,Q4,"4/30/2019, 4:49 PM",Migrated,45834
C000291,"Duke Energy Kentucky, Inc.",Form 1,2018,Q4,"4/26/2019, 12:16 PM",Migrated,45714
C000292,"Duke Energy Ohio, Inc.",Form 1,2018,Q4,"4/26/2019, 12:05 PM",Migrated,45713
C001188,"Wolverine Power Supply Cooperative, Inc.",Form 1,2018,Q4,"4/24/2019, 8:57 PM",Migrated,45737
C001553,Georgia Power Company,Form 1,2018,Q4,"4/20/2019, 7:45 AM",Migrated,45816
C001009,"Southern Indiana Gas and Electric Company, Inc.",Form 1,2018,Q4,"4/18/2019, 6:20 PM",Migrated,45830
C011304,Indiana-Kentucky Electric Corporation,Form 1,2018,Q4,"4/18/2019, 5:59 PM",Migrated,45823
C000367,"Wabash Valley Energy Marketing, Inc.",Form 1,2018,Q4,"4/18/2019, 5:48 PM",Migrated,45821
C000622,Ohio Valley Electric Corporation,Form 1,2018,Q4,"4/18/2019, 5:41 PM",Migrated,45819
C003435,"Evergy Generating, Inc.",Form 1,2018,Q4,"4/18/2019, 5:34 PM",Migrated,45828
R001319,"Prairie Wind Transmission, LLC",Form 1,2018,Q4,"4/18/2019, 5:32 PM",Migrated,45826
C000525,"AEP Oklahoma Transmission Company, Inc.",Form 1,2018,Q4,"4/18/2019, 5:09 PM",Migrated,45815
C001030,Florida Power & Light Company,Form 1,2018,Q4,"4/18/2019, 4:52 PM",Migrated,45811
C000617,Rochester Gas and Electric Corporation,Form 1,2018,Q4,"4/18/2019, 4:33 PM",Migrated,45807
C000615,Central Maine Power Company,Form 1,2018,Q4,"4/18/2019, 4:33 PM",Migrated,45806
C000618,New York State Electric & Gas Corporation,Form 1,2018,Q4,"4/18/2019, 4:32 PM",Migrated,45804
C001609,Sierra Pacific Power Company,Form 1,2018,Q4,"4/18/2019, 4:23 PM",Migrated,45831
C001610,Nevada Power Company,Form 1,2018,Q4,"4/18/2019, 4:20 PM",Migrated,45829
C001182,"Evergy Missouri West, Inc.",Form 1,2018,Q4,"4/18/2019, 4:02 PM",Migrated,45814
C001181,"Evergy Metro, Inc.",Form 1,2018,Q4,"4/18/2019, 4:01 PM",Migrated,45813
C000822,Public Service Company of Colorado,Form 1,2018,Q4,"4/18/2019, 3:54 PM",Migrated,45812
C000691,Wisconsin Power and Light Company,Form 1,2018,Q4,"4/18/2019, 3:49 PM",Migrated,45810
C000692,Interstate Power and Light Company,Form 1,2018,Q4,"4/18/2019, 3:45 PM",Migrated,45809
C000825,Southwestern Public Service Company,Form 1,2018,Q4,"4/18/2019, 3:35 PM",Migrated,45808
C001315,Indianapolis Power & Light Company,Form 1,2018,Q4,"4/18/2019, 3:35 PM",Migrated,45796
C000824,"Northern States Power Company, a Minnesota corporation",Form 1,2018,Q4,"4/18/2019, 3:32 PM",Migrated,45805
C000823,"Northern States Power Company, a Wisconsin corporation",Form 1,2018,Q4,"4/18/2019, 3:30 PM",Migrated,45803
C005519,GridLiance West LLC,Form 1,2018,Q4,"4/18/2019, 3:27 PM",Migrated,45802
C001309,The Narragansett Electric Company,Form 1,2018,Q4,"4/18/2019, 3:25 PM",Migrated,45795
C005067,GridLiance High Plains LLC,Form 1,2018,Q4,"4/18/2019, 3:25 PM",Migrated,45801
C000502,Wisconsin River Power Company,Form 1,2018,Q4,"4/18/2019, 3:02 PM",Migrated,45799
C001153,Lockhart Power Company,Form 1,2018,Q4,"4/18/2019, 2:59 PM",Migrated,45794
C000602,The Dayton Power and Light Company,Form 1,2018,Q4,"4/18/2019, 2:47 PM",Migrated,45790
C002498,Madison Gas and Electric Company,Form 1,2018,Q4,"4/18/2019, 2:43 PM",Migrated,45797
C005443,Upper Michigan Energy Resources Corporation,Form 1,2018,Q4,"4/18/2019, 1:58 PM",Migrated,45793
C000500,Wisconsin Public Service Corporation,Form 1,2018,Q4,"4/18/2019, 1:57 PM",Migrated,45792
C000116,Tampa Electric Company,Form 1,2018,Q4,"4/18/2019, 1:46 PM",Migrated,45789
C002419,"Sharyland Utilities, L.P.",Form 1,2018,Q4,"4/18/2019, 12:43 PM",Migrated,45787
C000415,DTE Electric Company,Form 1,2018,Q4,"4/18/2019, 12:26 PM",Migrated,45786
C002854,Citizens Sunrise Transmission LLC,Form 1,2018,Q4,"4/18/2019, 12:09 PM",Migrated,45785
C001183,California Independent System Operator Corporation,Form 1,2018,Q4,"4/18/2019, 10:43 AM",Migrated,45788
C001486,Oncor Electric Delivery Company LLC,Form 1,2018,Q4,"4/18/2019, 5:23 AM",Migrated,45782
C001554,Gulf Power Company,Form 1,2018,Q4,"4/17/2019, 10:06 PM",Migrated,45781
C002308,Trans Bay Cable LLC,Form 1,2018,Q4,"4/17/2019, 5:17 PM",Migrated,45780
C000509,Rockland Electric Company,Form 1,2018,Q4,"4/17/2019, 5:11 PM",Migrated,45774
C000507,"Orange and Rockland Utilities, Inc.",Form 1,2018,Q4,"4/17/2019, 5:07 PM",Migrated,45773
