CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C000290,"Duke Energy Carolinas, LLC",Form 1,2021,Q4,"4/8/2024, 9:41 AM",Accepted,158036
C000822,Public Service Company of Colorado,Form 1,2021,Q4,"12/21/2023, 4:27 PM",Accepted,146801
C000852,"System Energy Resources, Inc.",Form 1,2021,Q4,"12/15/2023, 1:42 PM",Accepted,146776
C000852,"System Energy Resources, Inc.",Form 1,2021,Q4,"10/26/2023, 2:41 PM",Accepted,135255
C011644,Pioneer Power and Light Company,Form 1,2021,Q4,"9/15/2023, 2:11 PM",Accepted,135144
C000290,"Duke Energy Carolinas, LLC",Form 1,2021,Q4,"8/11/2023, 8:37 AM",Accepted,113431
C005067,GridLiance High Plains LLC,Form 1,2021,Q4,"6/16/2023, 7:33 PM",Accepted,112890
C000465,El Paso Electric Company,Form 1,2021,Q4,"4/12/2023, 6:31 PM",Accepted,99217
C004044,"Evergy Kansas South, Inc.",Form 1,2021,Q4,"2/27/2023, 9:32 AM",Accepted,98210
C000772,"Evergy Kansas Central, Inc.",Form 1,2021,Q4,"2/27/2023, 9:24 AM",Accepted,98209
C001188,"Wolverine Power Supply Cooperative, Inc.",Form 1,2021,Q4,"11/15/2022, 1:35 PM",Accepted,96502
C002335,"Pioneer Transmission, LLC",Form 1,2021,Q4,"11/2/2022, 11:56 AM",Accepted,96369
C001009,"Southern Indiana Gas and Electric Company, Inc.",Form 1,2021,Q4,"10/21/2022, 4:30 PM",Accepted,96285
C000620,Idaho Power Company,Form 1,2021,Q4,"9/12/2022, 10:39 AM",Accepted,96015
C000746,Ameren Illinois Company,Form 1,2021,Q4,"9/9/2022, 5:55 PM",Accepted,96003
C002196,Ameren Transmission Company of Illinois,Form 1,2021,Q4,"9/9/2022, 5:47 PM",Accepted,96002
C001555,Mississippi Power Company,Form 1,2021,Q4,"8/30/2022, 5:50 PM",Accepted,95397
C000041,Southern California Edison Company,Form 1,2021,Q4,"8/1/2022, 4:34 PM",Accepted,94071
C000196,VIRGINIA ELECTRIC AND POWER COMPANY,Form 1,2021,Q4,"8/1/2022, 4:28 PM",Accepted,94070
C001330,Alcoa Power Generating Inc.,Form 1,2021,Q4,"7/29/2022, 3:13 PM",Accepted,94040
C001330,Alcoa Power Generating Inc.,Form 1,2021,Q4,"7/29/2022, 10:30 AM",Accepted,94033
C008999,"Entergy Mississippi, LLC",Form 1,2021,Q4,"7/7/2022, 10:44 AM",Accepted,93726
C004995,"Entergy Louisiana, LLC",Form 1,2021,Q4,"7/7/2022, 10:40 AM",Accepted,93725
C007667,"Entergy New Orleans, LLC",Form 1,2021,Q4,"7/5/2022, 12:10 PM",Accepted,93698
C007584,Cube Yadkin Transmission LLC,Form 1,2021,Q4,"6/7/2022, 8:59 AM",Accepted,93042
C005059,"Silver Run Electric, Llc",Form 1,2021,Q4,"6/2/2022, 3:46 PM",Accepted,92854
C001306,Niagara Mohawk Power Corporation,Form 1,2021,Q4,"6/2/2022, 10:21 AM",Accepted,92804
C000945,Liberty Utilities (CalPeco Electric) LLC,Form 1,2021,Q4,"5/31/2022, 1:05 PM",Accepted,92493
C000537,Southwestern Electric Power Company,Form 1,2021,Q4,"5/26/2022, 8:12 AM",Accepted,91938
C000536,Public Service Company of Oklahoma,Form 1,2021,Q4,"5/26/2022, 8:07 AM",Accepted,91934
C000825,Southwestern Public Service Company,Form 1,2021,Q4,"5/24/2022, 6:20 PM",Accepted,91772
C000291,"Duke Energy Kentucky, Inc.",Form 1,2021,Q4,"5/20/2022, 7:18 PM",Accepted,91513
C000292,"Duke Energy Ohio, Inc.",Form 1,2021,Q4,"5/20/2022, 7:18 PM",Accepted,91512
C001188,"Wolverine Power Supply Cooperative, Inc.",Form 1,2021,Q4,"5/19/2022, 11:13 AM",Accepted,91341
C000533,Kentucky Power Company,Form 1,2021,Q4,"5/19/2022, 7:45 AM",Accepted,91327
C007582,"Transource Maryland, LLC",Form 1,2021,Q4,"5/19/2022, 7:44 AM",Accepted,91326
C007581,"Transource Pennsylvania, LLC",Form 1,2021,Q4,"5/19/2022, 7:44 AM",Accepted,91325
C004872,"Transource West Virginia, LLC",Form 1,2021,Q4,"5/19/2022, 7:43 AM",Accepted,91324
C001252,Vermont Transco LLC,Form 1,2021,Q4,"5/19/2022, 7:43 AM",Accepted,91323
C003194,"Transource Missouri, LLC",Form 1,2021,Q4,"5/19/2022, 7:42 AM",Accepted,91322
C000525,"AEP Oklahoma Transmission Company, Inc.",Form 1,2021,Q4,"5/19/2022, 7:41 AM",Accepted,91321
C000526,"AEP Southwestern Transmission Company, Inc.",Form 1,2021,Q4,"5/19/2022, 7:39 AM",Accepted,91320
C000522,"AEP Indiana Michigan Transmission Company, Inc.",Form 1,2021,Q4,"5/19/2022, 7:38 AM",Accepted,91319
C000523,"AEP Kentucky Transmission Company, Inc.",Form 1,2021,Q4,"5/19/2022, 7:37 AM",Accepted,91318
C000524,"AEP Ohio Transmission Company, Inc.",Form 1,2021,Q4,"5/19/2022, 7:36 AM",Accepted,91317
C000527,"AEP West Virginia Transmission Company, Inc.",Form 1,2021,Q4,"5/19/2022, 7:34 AM",Accepted,91316
C000537,Southwestern Electric Power Company,Form 1,2021,Q4,"5/19/2022, 7:33 AM",Accepted,91315
C001702,"AEP Appalachian Transmission Company, Inc.",Form 1,2021,Q4,"5/19/2022, 7:31 AM",Accepted,91313
C011302,PATH West Virginia Transmission Company,Form 1,2021,Q4,"5/19/2022, 7:30 AM",Accepted,91311
C000536,Public Service Company of Oklahoma,Form 1,2021,Q4,"5/19/2022, 7:26 AM",Accepted,91310
C007565,AEP Texas Inc.,Form 1,2021,Q4,"5/19/2022, 7:24 AM",Accepted,91309
C000538,Wheeling Power Company,Form 1,2021,Q4,"5/19/2022, 7:23 AM",Accepted,91308
