CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C004085,PRODUCTION TESTCOMPANY 7,Form 60,2021,Q4,"5/24/2024, 12:38 AM",Accepted,180775
C004085,PRODUCTION TESTCOMPANY 7,Form 60,2021,Q4,"2/18/2024, 11:19 PM",Accepted,147023
C004085,PRODUCTION TESTCOMPANY 7,Form 60,2021,Q4,"2/17/2024, 3:26 AM",Accepted,147019
C004085,PRODUCTION TESTCOMPANY 7,Form 60,2021,Q4,"8/19/2023, 3:18 AM",Accepted,133642
C004085,PRODUCTION TESTCOMPANY 7,Form 60,2021,Q4,"4/1/2023, 1:40 AM",Accepted,98697
C004085,PRODUCTION TESTCOMPANY 7,Form 60,2021,Q4,"4/1/2023, 12:00 AM",Accepted,98696
C011570,"Onward Energy Management, LLC",Form 60,2021,Q4,"6/30/2022, 9:42 AM",Accepted,93660
C011553,Algonquin Power & Utilities Corp.,Form 60,2021,Q4,"6/2/2022, 9:03 AM",Accepted,92793
C011555,Liberty Utilities Service Corp.,Form 60,2021,Q4,"6/1/2022, 4:55 PM",Accepted,92762
C011554,Liberty Utilities (Canada) Corp.,Form 60,2021,Q4,"6/1/2022, 4:50 PM",Accepted,92760
C011507,Liberty Energy Utilities (New Hampshire) Corp.,Form 60,2021,Q4,"5/9/2022, 3:33 PM",Accepted,90820
C011360,National Grid Service Company Inc.,Form 60,2021,Q4,"5/2/2022, 3:50 PM",Accepted,90611
C011361,"National Grid Engineering & Survey, Inc.",Form 60,2021,Q4,"5/2/2022, 3:10 PM",Accepted,90609
C011498,"CenterPoint Energy Service Company, LLC",Form 60,2021,Q4,"5/2/2022, 3:00 PM",Accepted,90607
C011267,Ameren Services Company,Form 60,2021,Q4,"5/2/2022, 12:28 PM",Accepted,90599
C011112,ATC Management Inc.,Form 60,2021,Q4,"5/2/2022, 9:50 AM",Accepted,90592
C010606,"Evergy, Incorporated",Form 60,2021,Q4,"5/2/2022, 9:14 AM",Accepted,90591
C011379,Avangrid Service Company,Form 60,2021,Q4,"4/29/2022, 4:53 PM",Accepted,90571
C011465,Allegheny Energy Service Corporation,Form 60,2021,Q4,"4/29/2022, 4:09 PM",Accepted,90568
C011466,FirstEnergy Service Company,Form 60,2021,Q4,"4/29/2022, 4:09 PM",Accepted,90566
C004556,Eversource Energy Service Company (as agent),Form 60,2021,Q4,"4/29/2022, 3:15 PM",Accepted,90556
C011375,"GridLiance Management, LLC",Form 60,2021,Q4,"4/29/2022, 2:19 PM",Accepted,90552
C011369,"Entergy Enterprises, Inc.",Form 60,2021,Q4,"4/29/2022, 12:16 PM",Accepted,90542
C002146,"Entergy Services, LLC",Form 60,2021,Q4,"4/29/2022, 12:13 PM",Accepted,90540
C004283,"Entergy Nuclear Operations, Inc.",Form 60,2021,Q4,"4/29/2022, 12:07 PM",Accepted,90538
C011368,"Entergy Operations, Inc.",Form 60,2021,Q4,"4/29/2022, 12:04 PM",Accepted,90536
C011507,Liberty Energy Utilities (New Hampshire) Corp.,Form 60,2021,Q4,"4/29/2022, 11:20 AM",Accepted,90531
C011490,"Southern Company Services, Inc.",Form 60,2021,Q4,"4/29/2022, 11:09 AM",Accepted,90529
C001218,Public Service Company of New Mexico,Form 60,2021,Q4,"4/29/2022, 11:01 AM",Accepted,90527
C011492,NiSource Corporate Services Company,Form 60,2021,Q4,"4/29/2022, 9:50 AM",Accepted,90525
C011363,LG&E and KU Services Company,Form 60,2021,Q4,"4/29/2022, 9:23 AM",Accepted,90523
C011456,"Exelon Business Services Company, LLC",Form 60,2021,Q4,"4/28/2022, 3:46 PM",Accepted,90512
C011443,"Sempra LNG, LLC",Form 60,2021,Q4,"4/28/2022, 3:39 PM",Accepted,90510
C011442,Sempra Services Corporation,Form 60,2021,Q4,"4/28/2022, 1:33 PM",Accepted,90498
C011489,"Southern Nuclear Operating Company, Inc.",Form 60,2021,Q4,"4/28/2022, 12:51 PM",Accepted,90496
C011210,"AES US Services, LLC",Form 60,2021,Q4,"4/28/2022, 11:41 AM",Accepted,90486
C011430,Duke Energy Business Services LLC,Form 60,2021,Q4,"4/28/2022, 9:08 AM",Accepted,90469
C011212,"Dominion Energy Services, Inc.",Form 60,2021,Q4,"4/27/2022, 6:08 PM",Accepted,90464
C011434,PPL Services Corporation,Form 60,2021,Q4,"4/27/2022, 5:57 PM",Accepted,90463
C011495,Columbia Pipeline Group Services LLC,Form 60,2021,Q4,"4/27/2022, 9:34 AM",Accepted,90397
C011457,PHI Service Company,Form 60,2021,Q4,"4/27/2022, 8:47 AM",Accepted,90394
C000140,American Electric Power Service Corporation,Form 60,2021,Q4,"4/25/2022, 5:01 PM",Accepted,90362
C011476,Xcel Energy Services Inc.,Form 60,2021,Q4,"4/25/2022, 2:21 PM",Accepted,90353
C011433,PPL EU Services Corporation,Form 60,2021,Q4,"4/22/2022, 3:05 PM",Accepted,90323
C011106,WEC Business Services LLC,Form 60,2021,Q4,"4/22/2022, 9:02 AM",Accepted,90308
C000690,"Alliant Energy Corporate Services, Inc.",Form 60,2021,Q4,"4/14/2022, 6:18 PM",Accepted,79389
C011408,Unitil Service Corp,Form 60,2021,Q4,"4/11/2022, 11:40 AM",Accepted,78609
C011022,"Black Hills Service Company, LLC",Form 60,2021,Q4,"3/31/2022, 2:59 PM",Accepted,78158
