CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C000852,"System Energy Resources, Inc.",Form 1,2015,Q4,"12/15/2023, 12:22 PM",Accepted,146770
C000852,"System Energy Resources, Inc.",Form 1,2015,Q4,"10/26/2023, 1:12 PM",Accepted,135249
C001421,"Black Hills Power, Inc.",Form 1,2015,Q4,"10/29/2019, 3:06 PM",Migrated,43381
C001454,"Cheyenne Light, Fuel and Power Company",Form 1,2015,Q4,"10/28/2019, 4:35 PM",Migrated,43384
C001696,"Black Hills Colorado Electric, LLC",Form 1,2015,Q4,"10/25/2019, 11:24 AM",Migrated,43387
C001130,The Empire District Electric Company,Form 1,2015,Q4,"8/20/2019, 3:34 PM",Migrated,43386
C000685,San Diego Gas & Electric,Form 1,2015,Q4,"10/26/2018, 2:35 PM",Migrated,43347
C000135,"Duke Energy Progress, LLC",Form 1,2015,Q4,"6/22/2018, 2:49 PM",Migrated,43309
C000116,Tampa Electric Company,Form 1,2015,Q4,"1/29/2018, 11:33 AM",Migrated,43382
C000553,Louisville Gas and Electric Company,Form 1,2015,Q4,"6/29/2017, 11:45 AM",Migrated,43220
C000555,Kentucky Utilities Company,Form 1,2015,Q4,"6/29/2017, 11:44 AM",Migrated,43219
C001775,Oklahoma Gas and Electric Company,Form 1,2015,Q4,"2/17/2017, 2:10 PM",Migrated,43303
C001675,"Vermont Electric Power Company, Inc.",Form 1,2015,Q4,"12/30/2016, 2:41 PM",Migrated,43314
R001422,Pike County Light and Power Company,Form 1,2015,Q4,"11/23/2016, 11:18 AM",Migrated,43356
C000191,Consumers Energy Company,Form 1,2015,Q4,"11/15/2016, 12:41 PM",Migrated,43241
C000171,"Puget Sound Energy, Inc.",Form 1,2015,Q4,"9/27/2016, 1:49 PM",Migrated,43335
C001316,Wisconsin Electric Power Company,Form 1,2015,Q4,"9/2/2016, 12:55 PM",Migrated,43351
C000289,"Duke Energy Indiana, LLC",Form 1,2015,Q4,"9/2/2016, 11:17 AM",Migrated,43305
C011301,Mt. Carmel Public Utility Co.,Form 1,2015,Q4,"9/1/2016, 11:09 AM",Migrated,43234
C000616,"Maine Electric Power Company, Inc.",Form 1,2015,Q4,"9/1/2016, 8:13 AM",Migrated,43416
C001188,"Wolverine Power Supply Cooperative, Inc.",Form 1,2015,Q4,"8/22/2016, 8:40 AM",Migrated,43358
C001330,Alcoa Power Generating Inc.,Form 1,2015,Q4,"7/11/2016, 10:55 AM",Migrated,43315
C000617,Rochester Gas and Electric Corporation,Form 1,2015,Q4,"7/1/2016, 5:25 PM",Migrated,43417
C000618,New York State Electric & Gas Corporation,Form 1,2015,Q4,"7/1/2016, 5:23 PM",Migrated,43418
C000290,"Duke Energy Carolinas, LLC",Form 1,2015,Q4,"6/28/2016, 3:17 PM",Migrated,43304
C000291,"Duke Energy Kentucky, Inc.",Form 1,2015,Q4,"6/20/2016, 4:50 PM",Migrated,43306
C001306,Niagara Mohawk Power Corporation,Form 1,2015,Q4,"6/14/2016, 2:42 PM",Migrated,43296
C000542,Northern Indiana Public Service Company LLC,Form 1,2015,Q4,"6/1/2016, 11:27 AM",Migrated,43391
C000615,Central Maine Power Company,Form 1,2015,Q4,"6/1/2016, 9:28 AM",Migrated,43415
